uuid,latitude,longitude,h_accuracy,v_accuracy,speed,altitude,timestamp,unix_time
B,43.639183,-79.386596,25,3,1.069749,79.692474,2018-05-25T12:18:31-04:00,1527265111
B,43.63895,-79.38651,25,3,1.449893,79.692474,2018-05-25T12:18:47-04:00,1527265127
B,43.638758,-79.386336,25,3,0.949208,79.692474,2018-05-25T12:19:04-04:00,1527265144
B,43.638806,-79.38603,25,3,1.234342,79.692474,2018-05-25T12:19:19-04:00,1527265159
B,43.638936,-79.385426,25,3,1.257471,79.392203,2018-05-25T12:19:53-04:00,1527265193
B,43.638995,-79.385108,25,3,1.242836,78.866831,2018-05-25T12:20:08-04:00,1527265208
B,43.639063,-79.384795,25,3,1.446399,78.692474,2018-05-25T12:20:25-04:00,1527265225
B,43.639114,-79.384479,25,3,1.525045,78.692474,2018-05-25T12:20:42-04:00,1527265242
B,43.639174,-79.384165,25,3,1.481847,78.716317,2018-05-25T12:21:00-04:00,1527265260
B,43.639233,-79.383852,25,3,1.185583,78.893239,2018-05-25T12:21:17-04:00,1527265277
B,43.639333,-79.383543,25,3,1.153498,78.692596,2018-05-25T12:21:34-04:00,1527265294
B,43.63935,-79.38322,27.588555,3,1.289187,78.692474,2018-05-25T12:21:51-04:00,1527265311
B,43.639409,-79.382905,32,3,1.449092,78.692474,2018-05-25T12:22:09-04:00,1527265329
B,43.638571,-79.382387,32,3,1.374718,78.616223,2018-05-25T12:23:16-04:00,1527265396
B,43.639103,-79.384261,25,3,0.709376,78.686611,2018-05-25T13:39:49-04:00,1527269989
B,43.63898,-79.38452,25,3,0.63939,78.686611,2018-05-25T13:40:50-04:00,1527270050
B,43.638976,-79.384846,25,3,0.853561,78.686611,2018-05-25T13:41:20-04:00,1527270080
B,43.638963,-79.385163,25,3,0.980608,78.819398,2018-05-25T13:42:16-04:00,1527270136
B,43.63897,-79.385479,25,3,0.605553,79.422132,2018-05-25T13:42:44-04:00,1527270164
B,43.639039,-79.385777,25,3,0.856961,79.686611,2018-05-25T13:43:06-04:00,1527270186
B,43.639097,-79.386084,25,3,1.061278,79.686611,2018-05-25T13:43:30-04:00,1527270210
B,43.639093,-79.386414,25,3,0.738517,79.686611,2018-05-25T13:44:06-04:00,1527270246
B,43.638915,-79.386609,25,3,1.026389,79.686611,2018-05-25T13:44:19-04:00,1527270259
B,43.638855,-79.386916,25,3,0.239573,79.686611,2018-05-25T13:45:01-04:00,1527270301
B,43.638328,-79.389301,16,3,8.869223,79.686611,2018-05-25T13:49:38-04:00,1527270578
B,43.638302,-79.389849,16,273.391357,6.543662,96.4406,2018-05-25T13:49:42-04:00,1527270582
B,43.638059,-79.390491,24,3,4.876018,75.250853,2018-05-25T13:49:53-04:00,1527270593
B,43.637855,-79.391442,24,3,0.177854,79.244573,2018-05-25T13:50:09-04:00,1527270609
B,43.637788,-79.391762,8,3,2.418562,79.68832,2018-05-25T13:50:45-04:00,1527270645
B,43.638013,-79.391885,8,3,2.696592,79.68832,2018-05-25T13:50:54-04:00,1527270654
B,43.63825,-79.392001,16,3,3.999271,80.315011,2018-05-25T13:52:13-04:00,1527270733
B,43.638468,-79.392107,16,14.34549,2.823673,87.066452,2018-05-25T13:52:43-04:00,1527270763
B,43.638699,-79.392229,16,13.959707,3.809745,89.133567,2018-05-25T13:52:49-04:00,1527270769
B,43.638933,-79.392315,16,21.628696,4.317814,87.993827,2018-05-25T13:52:55-04:00,1527270775
B,43.639185,-79.392403,16,26.771101,4.495347,84.297122,2018-05-25T13:53:01-04:00,1527270781
B,43.639414,-79.392473,24,29.264305,5.693496,82.603279,2018-05-25T13:53:05-04:00,1527270785
B,43.639693,-79.392564,16,28.245483,7.789819,83.447984,2018-05-25T13:53:09-04:00,1527270789
B,43.640191,-79.392744,16,3,3.557059,81.68832,2018-05-25T13:53:17-04:00,1527270797
B,43.641139,-79.393136,16,3,6.266658,82.568509,2018-05-25T13:54:50-04:00,1527270890
B,43.641666,-79.39336,16,3,7.637618,82.68832,2018-05-25T13:54:57-04:00,1527270897
B,43.642145,-79.393544,16,3.547342,8.699395,103.393095,2018-05-25T13:55:03-04:00,1527270903
B,43.642614,-79.393728,16,14.797566,8.14654,116.189813,2018-05-25T13:55:09-04:00,1527270909
B,43.642924,-79.393859,16,20.23625,6.793161,115.696773,2018-05-25T13:55:14-04:00,1527270914
B,43.643146,-79.393962,16,3,4.817151,83.68832,2018-05-25T13:55:46-04:00,1527270946
B,43.643762,-79.39424,16,3,8.113467,84.685473,2018-05-25T13:55:55-04:00,1527270955
B,43.643987,-79.394334,16,3,4.347492,84.685757,2018-05-25T13:55:59-04:00,1527270959
B,43.644242,-79.394435,16,3,5.249768,84.68832,2018-05-25T13:56:37-04:00,1527270997
B,43.644748,-79.394635,16,3,9.130813,84.68832,2018-05-25T13:56:44-04:00,1527271004
B,43.645199,-79.394815,16,3,1.094921,85.322939,2018-05-25T13:56:59-04:00,1527271019
B,43.645429,-79.394907,16,3,3.128538,85.639027,2018-05-25T13:58:04-04:00,1527271084
B,43.645666,-79.395004,16,3,3.034433,85.688313,2018-05-25T13:58:13-04:00,1527271093
B,43.643615,-79.390095,16,3,0,82.690899,2018-05-25T16:24:19-04:00,1527279859
B,43.643498,-79.39037,32,3,0.212267,82.690899,2018-05-25T16:24:54-04:00,1527279894
B,43.643853,-79.389821,32,3,0.182462,82.690899,2018-05-25T16:26:19-04:00,1527279979
B,43.643917,-79.390137,32,3,0.099139,82.752927,2018-05-25T16:27:59-04:00,1527280079
B,43.644562,-79.391677,32,3,0.276575,83.97397,2018-05-25T16:29:40-04:00,1527280180
B,43.644736,-79.391885,32,3,0.08344,83.690899,2018-05-25T16:31:32-04:00,1527280292
B,43.644806,-79.39218,43.161604,3,0.099336,83.699315,2018-05-25T16:32:55-04:00,1527280375
B,43.644925,-79.392444,32,3,0.031924,83.690899,2018-05-25T16:34:39-04:00,1527280479
B,43.644941,-79.392806,32,3,0.961162,84.580979,2018-05-25T16:35:46-04:00,1527280546
B,43.645146,-79.392665,33.849069,3,0.661943,84.45663,2018-05-25T16:36:47-04:00,1527280607
B,43.648259,-79.393202,32,31.785801,3.335755,90.084822,2018-05-25T17:27:38-04:00,1527283658
B,43.648259,-79.393202,32,31.785801,3.335755,90.084822,2018-05-25T17:27:38-04:00,1527283658
B,43.648562,-79.393552,25,3,0.469092,87.244749,2018-05-25T17:29:51-04:00,1527283791
B,43.648562,-79.393552,25,3,0.469092,87.244749,2018-05-25T17:29:51-04:00,1527283791
B,43.649894,-79.390818,25,60.82954,2.698707,97.023493,2018-05-25T17:34:39-04:00,1527284079
B,43.649894,-79.390818,25,60.82954,2.698707,97.023493,2018-05-25T17:34:39-04:00,1527284079
B,43.649981,-79.390525,25,3,0.95687,86.695679,2018-05-25T17:35:12-04:00,1527284112
B,43.649981,-79.390525,25,3,0.95687,86.695679,2018-05-25T17:35:12-04:00,1527284112
B,43.650026,-79.390213,8,3,0.658275,86.762467,2018-05-25T17:35:38-04:00,1527284138
B,43.650026,-79.390213,8,3,0.658275,86.762467,2018-05-25T17:35:38-04:00,1527284138
B,43.650064,-79.389901,25,3,0.81463,86.914498,2018-05-25T17:36:12-04:00,1527284172
B,43.650064,-79.389901,25,3,0.81463,86.914498,2018-05-25T17:36:12-04:00,1527284172
B,43.650125,-79.389597,25,3,0.835441,87.142336,2018-05-25T17:36:37-04:00,1527284197
B,43.650125,-79.389597,25,3,0.835441,87.142336,2018-05-25T17:36:37-04:00,1527284197
B,43.650152,-79.389274,25,3,0.619427,87.242671,2018-05-25T17:37:03-04:00,1527284223
B,43.650152,-79.389274,25,3,0.619427,87.242671,2018-05-25T17:37:03-04:00,1527284223
B,43.650213,-79.388952,25,3,0.109085,87.469093,2018-05-25T17:37:30-04:00,1527284250
B,43.650213,-79.388952,25,3,0.109085,87.469093,2018-05-25T17:37:30-04:00,1527284250
B,43.650424,-79.38856,25,3,0.677539,87.695168,2018-05-25T18:44:44-04:00,1527288284
B,43.650647,-79.388458,25,3,0.782364,87.695168,2018-05-25T18:45:08-04:00,1527288308
B,43.650832,-79.388675,25,3,0.708442,87.695168,2018-05-25T18:45:22-04:00,1527288322
B,43.65089,-79.388981,25,3,0.648855,87.898802,2018-05-25T18:45:31-04:00,1527288331
B,43.650672,-79.389541,25,3,0.951626,87.695168,2018-05-25T18:46:26-04:00,1527288386
B,43.65069,-79.38985,25,3,0.864617,87.695168,2018-05-25T18:47:00-04:00,1527288420
B,43.65092,-79.389878,25,3,0.75265,87.980902,2018-05-25T18:47:36-04:00,1527288456
B,43.651074,-79.390115,25,3,0.364775,88.53545,2018-05-25T18:47:58-04:00,1527288478
B,43.651262,-79.390298,25,3,0.720932,88.695168,2018-05-25T18:48:20-04:00,1527288500
B,43.651489,-79.390284,25,3,0.309913,88.695168,2018-05-25T18:49:10-04:00,1527288550
B,43.651717,-79.390279,25,3,0.613775,88.852775,2018-05-25T18:49:47-04:00,1527288587
B,43.651932,-79.390372,25,3,0.565998,89.636188,2018-05-25T18:50:18-04:00,1527288618
B,43.65215,-79.390514,25,3,0.932516,89.695168,2018-05-25T18:50:41-04:00,1527288641
B,43.652375,-79.390544,25,3,0.650251,89.695168,2018-05-25T18:51:10-04:00,1527288670
B,43.65252,-79.390786,25,3,0.85802,89.790374,2018-05-25T18:51:57-04:00,1527288717
B,43.652402,-79.391066,25,3,1.048424,89.695168,2018-05-25T18:52:17-04:00,1527288737
B,43.652306,-79.39136,16,3,0.697092,89.695168,2018-05-25T18:52:44-04:00,1527288764
B,43.652332,-79.39167,16,3,0.2657,89.695168,2018-05-25T18:53:26-04:00,1527288806
B,43.652555,-79.391593,32,3,0.714332,89.853002,2018-05-25T18:54:45-04:00,1527288885
B,43.650213,-79.391082,25,3,0.451894,87.495813,2018-05-25T19:47:07-04:00,1527292027
B,43.650213,-79.391082,25,3,0.451894,87.495813,2018-05-25T19:47:07-04:00,1527292027
B,43.649994,-79.391186,25,3,0.23681,86.701411,2018-05-25T19:47:49-04:00,1527292069
B,43.649994,-79.391186,25,3,0.23681,86.701411,2018-05-25T19:47:49-04:00,1527292069
B,43.649773,-79.391095,25,3,0.879291,86.696175,2018-05-25T19:48:33-04:00,1527292113
B,43.649773,-79.391095,25,3,0.879291,86.696175,2018-05-25T19:48:33-04:00,1527292113
B,43.649579,-79.390933,25,3,0.782882,86.696175,2018-05-25T19:48:55-04:00,1527292135
B,43.649579,-79.390933,25,3,0.782882,86.696175,2018-05-25T19:48:55-04:00,1527292135
B,43.649373,-79.390799,25,3,0.777051,86.467665,2018-05-25T19:49:24-04:00,1527292164
B,43.649373,-79.390799,25,3,0.777051,86.467665,2018-05-25T19:49:24-04:00,1527292164
B,43.649148,-79.390775,25,3,0.255935,85.696175,2018-05-25T19:49:56-04:00,1527292196
B,43.649148,-79.390775,25,3,0.255935,85.696175,2018-05-25T19:49:56-04:00,1527292196
B,43.648966,-79.390982,32,3,0.636245,85.696175,2018-05-25T19:50:55-04:00,1527292255
B,43.648966,-79.390982,32,3,0.636245,85.696175,2018-05-25T19:50:55-04:00,1527292255
B,43.649155,-79.391903,32,3,0.40851,86.444474,2018-05-25T19:52:15-04:00,1527292335
B,43.649155,-79.391903,32,3,0.40851,86.444474,2018-05-25T19:52:15-04:00,1527292335
B,43.648734,-79.392635,32,3,0.875759,86.696175,2018-05-25T19:53:25-04:00,1527292405
B,43.648734,-79.392635,32,3,0.875759,86.696175,2018-05-25T19:53:25-04:00,1527292405
B,43.648056,-79.392993,32,3,0.029653,86.514501,2018-05-25T19:55:10-04:00,1527292510
B,43.648056,-79.392993,32,3,0.029653,86.514501,2018-05-25T19:55:10-04:00,1527292510
B,43.647611,-79.392816,32,3,0.042771,85.74457,2018-05-25T19:56:15-04:00,1527292575
B,43.647611,-79.392816,32,3,0.042771,85.74457,2018-05-25T19:56:15-04:00,1527292575
B,43.647284,-79.393224,32,3,0.723199,85.696175,2018-05-25T19:57:38-04:00,1527292658
B,43.647284,-79.393224,32,3,0.723199,85.696175,2018-05-25T19:57:38-04:00,1527292658
B,43.64709,-79.39409,32,3,0.511342,85.696175,2018-05-25T19:59:09-04:00,1527292749
B,43.64709,-79.39409,32,3,0.511342,85.696175,2018-05-25T19:59:09-04:00,1527292749
B,43.646878,-79.393986,32,3,0.513628,85.696175,2018-05-25T20:00:15-04:00,1527292815
B,43.646878,-79.393986,32,3,0.513628,85.696175,2018-05-25T20:00:15-04:00,1527292815
B,43.646476,-79.394426,65,10,-1,88.458549,2018-05-25T20:01:40-04:00,1527292900
B,43.646476,-79.394426,65,10,-1,88.458549,2018-05-25T20:01:40-04:00,1527292900
B,43.64552,-79.394961,8,83.382401,0.583559,88.22959,2018-05-26T09:05:34-04:00,1527339934
B,43.645489,-79.395269,25,3,1.077863,85.474387,2018-05-26T09:06:53-04:00,1527340013
B,43.645458,-79.394952,32,3,0.146993,85.694633,2018-05-26T09:07:59-04:00,1527340079
B,43.645232,-79.395437,48,8.404799,-1,94.750022,2018-05-26T09:11:23-04:00,1527340283
B,43.64545,-79.395334,32,67.826309,-1,95.82426,2018-05-26T09:12:00-04:00,1527340320
B,43.645541,-79.395047,32,3,0.043871,85.672577,2018-05-26T09:13:24-04:00,1527340404
B,43.645668,-79.394448,32,3,0.708973,85.694633,2018-05-26T09:15:00-04:00,1527340500
B,43.645824,-79.393833,32,3,0.853383,85.694633,2018-05-26T09:15:46-04:00,1527340546
B,43.646367,-79.393445,65,10,-1,88.780037,2018-05-26T09:17:42-04:00,1527340662
B,43.645807,-79.39217,24,3,0.252856,84.693447,2018-05-26T09:37:35-04:00,1527341855
B,43.645731,-79.392473,32,3,0.104714,84.693497,2018-05-26T09:38:08-04:00,1527341888
B,43.645737,-79.40042,25,61.653034,0.528858,99.838339,2018-05-26T10:54:06-04:00,1527346446
B,43.64568,-79.400749,25,3,0.450509,87.947218,2018-05-26T10:54:15-04:00,1527346455
B,43.64591,-79.400766,25,3,0.491714,88.900185,2018-05-26T10:55:14-04:00,1527346514
B,43.64614,-79.400809,25,3,0.472216,89.611386,2018-05-26T10:55:46-04:00,1527346546
B,43.646353,-79.400915,25,3,0.243915,89.722675,2018-05-26T10:56:19-04:00,1527346579
B,43.646574,-79.400989,25,3,0.562164,89.722675,2018-05-26T10:56:43-04:00,1527346603
B,43.646793,-79.401078,25,3,0.703644,89.722675,2018-05-26T10:57:13-04:00,1527346633
B,43.647004,-79.401204,25,3,0.395362,89.722675,2018-05-26T10:57:57-04:00,1527346677
B,43.647237,-79.401228,25,3,0.050342,89.722675,2018-05-26T10:58:36-04:00,1527346716
B,43.647457,-79.401295,25,3,0.027432,89.722675,2018-05-26T10:59:06-04:00,1527346746
B,43.647467,-79.401641,65,10,-1,91.934723,2018-05-26T10:59:50-04:00,1527346790
B,43.647582,-79.401917,65,10,-1,91.152283,2018-05-26T11:01:29-04:00,1527346889
B,43.647923,-79.399822,8,3,1.755908,84.26039,2018-05-26T11:39:56-04:00,1527349196
B,43.647923,-79.399822,8,3,1.755908,84.26039,2018-05-26T11:39:56-04:00,1527349196
B,43.647923,-79.399822,8,3,1.755908,84.26039,2018-05-26T11:39:56-04:00,1527349196
B,43.64783,-79.399526,24,3,0.216231,84.26039,2018-05-26T11:40:14-04:00,1527349214
B,43.64783,-79.399526,24,3,0.216231,84.26039,2018-05-26T11:40:14-04:00,1527349214
B,43.64783,-79.399526,24,3,0.216231,84.26039,2018-05-26T11:40:14-04:00,1527349214
B,43.647666,-79.39931,12,3,0.645334,89.697857,2018-05-26T11:40:37-04:00,1527349237
B,43.647666,-79.39931,12,3,0.645334,89.697857,2018-05-26T11:40:37-04:00,1527349237
B,43.647666,-79.39931,12,3,0.645334,89.697857,2018-05-26T11:40:37-04:00,1527349237
B,43.64746,-79.399177,32,3,0.81054,89.697857,2018-05-26T11:41:21-04:00,1527349281
B,43.64746,-79.399177,32,3,0.81054,89.697857,2018-05-26T11:41:21-04:00,1527349281
B,43.64746,-79.399177,32,3,0.81054,89.697857,2018-05-26T11:41:21-04:00,1527349281
B,43.647456,-79.398556,32,3,0.317766,89.426531,2018-05-26T11:42:56-04:00,1527349376
B,43.647456,-79.398556,32,3,0.317766,89.426531,2018-05-26T11:42:56-04:00,1527349376
B,43.647456,-79.398556,32,3,0.317766,89.426531,2018-05-26T11:42:56-04:00,1527349376
B,43.646805,-79.398333,25,3,0.743734,88.256117,2018-05-26T11:44:05-04:00,1527349445
B,43.646805,-79.398333,25,3,0.743734,88.256117,2018-05-26T11:44:05-04:00,1527349445
B,43.646805,-79.398333,25,3,0.743734,88.256117,2018-05-26T11:44:05-04:00,1527349445
B,43.646574,-79.398388,25,3,0.943841,87.697857,2018-05-26T11:44:24-04:00,1527349464
B,43.646574,-79.398388,25,3,0.943841,87.697857,2018-05-26T11:44:24-04:00,1527349464
B,43.646574,-79.398388,25,3,0.943841,87.697857,2018-05-26T11:44:24-04:00,1527349464
B,43.646361,-79.398517,25,3,0.805576,87.697857,2018-05-26T11:44:50-04:00,1527349490
B,43.646361,-79.398517,25,3,0.805576,87.697857,2018-05-26T11:44:50-04:00,1527349490
B,43.646361,-79.398517,25,3,0.805576,87.697857,2018-05-26T11:44:50-04:00,1527349490
B,43.646155,-79.398655,16,3,0.301144,82.458891,2018-05-26T11:47:44-04:00,1527349664
B,43.646378,-79.398713,16,3,0.069134,87.696358,2018-05-26T11:47:57-04:00,1527349677
B,43.646611,-79.396247,8,3,0.918004,86.596966,2018-05-26T11:57:25-04:00,1527350245
B,43.646687,-79.395928,16,3,0.624677,86.14023,2018-05-26T11:57:46-04:00,1527350266
B,43.646674,-79.395611,32,3,0.506015,85.70454,2018-05-26T11:58:54-04:00,1527350334
B,43.646875,-79.394723,32,3,0.722048,86.42839,2018-05-26T12:00:09-04:00,1527350409
B,43.646767,-79.393936,32,3,0.184967,85.696007,2018-05-26T12:01:22-04:00,1527350482
B,43.64632,-79.393057,65,10,-1,87.7304,2018-05-26T12:05:22-04:00,1527350722
B,43.645917,-79.393559,25,68.602623,1.32751,89.668783,2018-05-26T18:26:10-04:00,1527373570
B,43.64591,-79.393236,32,3,1.684526,84.992944,2018-05-26T18:26:57-04:00,1527373617
B,43.645723,-79.3927,32,8.631518,-1,94.008145,2018-05-26T18:28:16-04:00,1527373696
B,43.646156,-79.392546,65,10,-1,91.928894,2018-05-26T18:29:18-04:00,1527373758
B,43.648418,-79.396232,25,3,0.065109,88.696049,2018-05-27T17:52:32-04:00,1527457952
B,43.648191,-79.396301,25,3,1.003377,88.535018,2018-05-27T17:53:15-04:00,1527457995
B,43.647965,-79.396273,16,3,1.12248,88.123726,2018-05-27T17:53:34-04:00,1527458014
B,43.647759,-79.396132,25,3,1.061509,87.696322,2018-05-27T17:54:08-04:00,1527458048
B,43.647536,-79.39599,25,3,1.127696,87.378305,2018-05-27T17:54:26-04:00,1527458066
B,43.647322,-79.395876,25,3,0.955709,86.774087,2018-05-27T17:54:43-04:00,1527458083
B,43.647094,-79.395859,25,3,0.998666,86.696049,2018-05-27T17:55:05-04:00,1527458105
B,43.646878,-79.395717,32,3,1.257534,86.522992,2018-05-27T17:55:16-04:00,1527458116
B,43.646721,-79.395065,32,3,1.062336,85.85672,2018-05-27T17:56:27-04:00,1527458187
B,43.646474,-79.393893,32,3,0.972097,85.696049,2018-05-27T17:58:10-04:00,1527458290
B,43.646671,-79.39339,65,10,-1,94.399162,2018-05-27T17:58:56-04:00,1527458336
B,45.457809,-73.748135,7.716595,-1,-1,-1,2018-05-28T10:31:11-04:00,1527517871
B,45.457781,-73.748455,6.608426,-1,-1,-1,2018-05-28T10:31:17-04:00,1527517877
B,45.457459,-73.748182,24,3,0.422455,32.360622,2018-05-28T10:31:37-04:00,1527517897
B,45.457768,-73.748521,5.87589,-1,-1,-1,2018-05-28T10:31:42-04:00,1527517902
B,45.457402,-73.74807,24,3,0.395735,32.360622,2018-05-28T10:31:48-04:00,1527517908
B,45.457573,-73.748291,8,3,2.636112,32.33273,2018-05-28T10:32:10-04:00,1527517930
B,45.45765,-73.749417,6,3,4.865843,32.33273,2018-05-28T10:32:24-04:00,1527517944
B,45.45753,-73.749967,7.65108,-1,-1,-1,2018-05-28T10:32:28-04:00,1527517948
B,45.45757,-73.751261,16,3,4.3284,32.362354,2018-05-28T10:32:55-04:00,1527517975
B,45.457725,-73.750871,12.321612,-1,-1,-1,2018-05-28T10:32:57-04:00,1527517977
B,45.455358,-73.751485,24,3,10.141407,32.363342,2018-05-28T10:33:22-04:00,1527518002
B,45.454864,-73.75134,12,3,3.048159,32.33545,2018-05-28T10:33:32-04:00,1527518012
B,45.45464,-73.751256,8,3,4.566258,32.33545,2018-05-28T10:33:39-04:00,1527518019
B,45.454374,-73.75113,8,3,6.746349,32.33545,2018-05-28T10:33:44-04:00,1527518024
B,45.453882,-73.750909,8,3,11.670467,32.33545,2018-05-28T10:33:50-04:00,1527518030
B,45.453316,-73.750716,6,3,13.833494,31.483465,2018-05-28T10:33:55-04:00,1527518035
B,45.452882,-73.750446,6,3,12.54557,31.357909,2018-05-28T10:33:59-04:00,1527518039
B,45.452575,-73.749556,6,3,13.430294,32.82425,2018-05-28T10:34:05-04:00,1527518045
B,45.45266,-73.748313,8,8.81948,17.060219,33.295141,2018-05-28T10:34:11-04:00,1527518051
B,45.452724,-73.747387,12,3,17.063316,31.33658,2018-05-28T10:34:15-04:00,1527518055
B,45.452762,-73.746459,12,3,17.366898,32.110291,2018-05-28T10:34:19-04:00,1527518059
B,45.452727,-73.745575,12,3,16.856857,32.299232,2018-05-28T10:34:23-04:00,1527518063
B,45.452714,-73.744723,8,3,16.392004,32.329914,2018-05-28T10:34:26-04:00,1527518066
B,45.452538,-73.743433,12,3,17.393789,32.335106,2018-05-28T10:34:32-04:00,1527518072
B,45.452365,-73.742527,12,3,17.968601,32.335396,2018-05-28T10:34:36-04:00,1527518076
B,45.451828,-73.741235,8,3,20.340807,32.335447,2018-05-28T10:34:42-04:00,1527518082
B,45.451325,-73.740482,12,3.040884,19.90435,29.92573,2018-05-28T10:34:46-04:00,1527518086
B,45.450977,-73.739597,8,3,19.527346,28.557833,2018-05-28T10:34:50-04:00,1527518090
B,45.450399,-73.738933,8,8.705488,20.324734,28.526949,2018-05-28T10:34:54-04:00,1527518094
B,45.449587,-73.738086,8,3,18.80934,29.391212,2018-05-28T10:35:00-04:00,1527518100
B,45.448768,-73.737367,8,3,17.98414,28.425597,2018-05-28T10:35:06-04:00,1527518106
B,45.44813,-73.736602,12,3.359753,15.298871,28.633574,2018-05-28T10:35:12-04:00,1527518112
B,45.448097,-73.735381,12,3.250413,16.862902,27.523866,2018-05-28T10:35:18-04:00,1527518118
B,45.448218,-73.733968,12,3,19.385349,28.336032,2018-05-28T10:35:24-04:00,1527518124
B,45.448305,-73.732907,12,3,20.802364,28.907945,2018-05-28T10:35:28-04:00,1527518128
B,45.448384,-73.731804,12,3,21.301897,29.285967,2018-05-28T10:35:32-04:00,1527518132
B,45.448465,-73.730144,12,3,22.905254,29.331209,2018-05-28T10:35:38-04:00,1527518138
B,45.448469,-73.728573,12,3,24.785402,29.405169,2018-05-28T10:35:43-04:00,1527518143
B,45.448468,-73.726924,12,3,26.112076,29.773175,2018-05-28T10:35:48-04:00,1527518148
B,45.448477,-73.725178,12,3,27.930046,30.18312,2018-05-28T10:35:53-04:00,1527518153
B,45.448448,-73.723705,12,3,28.374746,30.598094,2018-05-28T10:35:57-04:00,1527518157
B,45.448405,-73.722236,12,3,28.461571,30.985797,2018-05-28T10:36:01-04:00,1527518161
B,45.448382,-73.720746,12,3,28.996077,31.333043,2018-05-28T10:36:05-04:00,1527518165
B,45.448328,-73.718924,6,3,28.725065,32.335378,2018-05-28T10:36:10-04:00,1527518170
B,45.448288,-73.717018,6,3,29.902205,32.33545,2018-05-28T10:36:15-04:00,1527518175
B,45.448271,-73.715103,8,3,30.002172,32.071038,2018-05-28T10:36:20-04:00,1527518180
B,45.44822,-73.713194,12,3,29.765766,32.500846,2018-05-28T10:36:25-04:00,1527518185
B,45.44815,-73.711652,12,3,29.913589,33.360755,2018-05-28T10:36:29-04:00,1527518189
B,45.448125,-73.709782,12,3,29.423628,34.679426,2018-05-28T10:36:34-04:00,1527518194
B,45.448086,-73.707893,12,3,29.85792,35.955926,2018-05-28T10:36:39-04:00,1527518199
B,45.448077,-73.70635,12,3,29.755136,36.68153,2018-05-28T10:36:43-04:00,1527518203
B,45.448028,-73.704803,12,3,29.44381,37.451617,2018-05-28T10:36:47-04:00,1527518207
B,45.448004,-73.702927,12,3,29.55864,38.064177,2018-05-28T10:36:52-04:00,1527518212
B,45.447977,-73.701402,12,3,29.601395,39.010801,2018-05-28T10:36:56-04:00,1527518216
B,45.447931,-73.699474,12,3,30.16589,39.772355,2018-05-28T10:37:01-04:00,1527518221
B,45.447912,-73.697904,12,3,30.717144,37.691562,2018-05-28T10:37:05-04:00,1527518225
B,45.447884,-73.695964,12,3,30.749563,31.496225,2018-05-28T10:37:10-04:00,1527518230
B,45.44784,-73.694024,12,8.183372,30.58098,28.438536,2018-05-28T10:37:15-04:00,1527518235
B,45.447799,-73.692068,12,8.077801,30.843243,29.109575,2018-05-28T10:37:20-04:00,1527518240
B,45.447752,-73.690444,12,8.047112,31.689993,29.441904,2018-05-28T10:37:24-04:00,1527518244
B,45.447631,-73.688797,12,8.108402,32.094494,28.569565,2018-05-28T10:37:28-04:00,1527518248
B,45.447517,-73.687192,12,8.533801,30.554241,28.545196,2018-05-28T10:37:32-04:00,1527518252
B,45.4474,-73.685663,12,8.785131,29.693953,29.852271,2018-05-28T10:37:36-04:00,1527518256
B,45.447375,-73.683807,12,8.684046,29.392212,29.417929,2018-05-28T10:37:41-04:00,1527518261
B,45.447323,-73.681944,12,8.886026,29.224424,28.04476,2018-05-28T10:37:46-04:00,1527518266
B,45.447295,-73.680167,12,10.387228,28.169167,24.194236,2018-05-28T10:37:51-04:00,1527518271
B,45.447255,-73.678311,12,10.524514,29.568226,23.477246,2018-05-28T10:37:56-04:00,1527518276
B,45.44719,-73.676721,12,10.03866,30.05994,24.291724,2018-05-28T10:38:00-04:00,1527518280
B,45.447122,-73.674981,12,10.25954,27.592514,26.755476,2018-05-28T10:38:05-04:00,1527518285
B,45.447097,-73.672986,12,9.682207,25.687977,25.14869,2018-05-28T10:38:11-04:00,1527518291
B,45.447095,-73.671396,12,9.664015,24.826424,25.289672,2018-05-28T10:38:16-04:00,1527518296
B,45.446846,-73.670076,12,14.290741,26.181713,24.032574,2018-05-28T10:38:20-04:00,1527518300
B,45.446398,-73.668739,12,10.598536,28.282707,22.72165,2018-05-28T10:38:24-04:00,1527518304
B,45.445879,-73.667519,12,9.632047,27.883175,23.121137,2018-05-28T10:38:28-04:00,1527518308
B,45.445445,-73.66633,8,9.21757,25.957062,20.979781,2018-05-28T10:38:32-04:00,1527518312
B,45.444885,-73.664894,8,8.573234,26.160105,16.451703,2018-05-28T10:38:37-04:00,1527518317
B,45.444437,-73.663698,8,8.312196,26.193075,13.411762,2018-05-28T10:38:41-04:00,1527518321
B,45.44393,-73.662188,12,9.096835,26.175774,14.512452,2018-05-28T10:38:46-04:00,1527518326
B,45.443547,-73.660985,12,8.932373,24.998774,16.424755,2018-05-28T10:38:50-04:00,1527518330
B,45.443224,-73.659921,8,9.098869,21.464314,19.517935,2018-05-28T10:38:54-04:00,1527518334
B,45.442795,-73.658529,8,10.235856,20.68191,19.901991,2018-05-28T10:39:00-04:00,1527518340
B,45.442389,-73.65686,8,8.932769,22.963541,21.256827,2018-05-28T10:39:06-04:00,1527518346
B,45.442193,-73.655126,12,9.537353,23.652227,20.366363,2018-05-28T10:39:12-04:00,1527518352
